timestamp,hero_id,matches,wins
2025-02-07T06:20:30.766289+00:00,1045,31,18
2025-02-07T06:20:30.766289+00:00,1052,6,3
2025-02-07T06:20:30.766289+00:00,1042,45,19
2025-02-07T06:20:30.766289+00:00,1029,18,13
2025-02-07T06:20:30.766289+00:00,1033,4,2
2025-02-07T06:20:30.766289+00:00,1032,35,14
2025-02-07T06:20:30.766289+00:00,1041,41,23
2025-02-07T06:20:30.766289+00:00,1011,16,11
2025-02-07T06:20:30.766289+00:00,1043,27,11
2025-02-07T06:20:30.766289+00:00,1035,33,18
2025-02-07T06:20:30.766289+00:00,1031,72,40
2025-02-07T06:20:30.766289+00:00,1015,19,15
2025-02-07T06:20:30.766289+00:00,1022,11,5
2025-02-07T06:20:30.766289+00:00,1034,25,13
2025-02-07T06:20:30.766289+00:00,1014,64,28
2025-02-07T06:20:30.766289+00:00,1039,37,21
2025-02-07T06:20:30.766289+00:00,1024,30,10
2025-02-07T06:20:30.766289+00:00,1049,12,4
2025-02-07T06:20:30.766289+00:00,1027,69,38
2025-02-07T06:20:30.766289+00:00,1026,15,6
2025-02-07T06:20:30.766289+00:00,1048,38,22
2025-02-07T06:20:30.766289+00:00,1036,12,6
2025-02-07T06:20:30.766289+00:00,1038,19,10
2025-02-07T12:27:55.519567+00:00,1016,28,12
2025-02-07T12:27:55.519567+00:00,1015,19,15
2025-02-07T12:27:55.519567+00:00,1034,25,13
2025-02-07T12:27:55.519567+00:00,1039,37,21
2025-02-07T12:27:55.519567+00:00,1040,20,11
2025-02-07T12:27:55.519567+00:00,1043,27,11
2025-02-07T12:27:55.519567+00:00,1041,41,23
2025-02-07T12:27:55.519567+00:00,1042,45,19
2025-02-07T12:27:55.519567+00:00,1030,74,39
2025-02-07T12:27:55.519567+00:00,1029,18,13
2025-02-07T12:27:55.519567+00:00,1049,12,4
2025-02-07T12:27:55.519567+00:00,1050,71,39
2025-02-07T12:27:55.519567+00:00,1027,69,38
2025-02-07T12:27:55.519567+00:00,1026,15,6
2025-02-07T12:27:55.519567+00:00,1036,12,6
2025-02-07T12:27:55.519567+00:00,1038,19,10
2025-02-07T12:27:55.519567+00:00,1022,11,5
2025-02-07T12:27:55.519567+00:00,1014,64,28
2025-02-07T12:27:55.519567+00:00,1025,120,57
2025-02-07T12:27:55.519567+00:00,1033,4,2
2025-02-07T12:27:55.519567+00:00,1032,35,14
2025-02-07T12:27:55.519567+00:00,1011,16,11
2025-02-07T12:27:55.519567+00:00,1037,45,19
2025-02-07T12:27:55.519567+00:00,1024,30,10
2025-02-07T12:27:55.519567+00:00,1031,72,40
2025-02-07T12:27:55.519567+00:00,1052,6,3
2025-02-07T12:27:55.519567+00:00,1048,38,22
2025-02-07T12:27:55.519567+00:00,1035,33,18
2025-02-07T12:27:55.519567+00:00,1020,39,18
2025-02-07T12:27:55.519567+00:00,1045,31,18
2025-02-07T12:27:55.519567+00:00,1018,90,47
2025-02-07T18:19:09.980552+00:00,1031,72,40
2025-02-07T18:19:09.980552+00:00,1040,20,11
2025-02-07T18:19:09.980552+00:00,1038,19,10
2025-02-07T18:19:09.980552+00:00,1016,28,12
2025-02-07T18:19:09.980552+00:00,1022,11,5
2025-02-07T18:19:09.980552+00:00,1043,27,11
2025-02-07T18:19:09.980552+00:00,1039,37,21
2025-02-07T18:19:09.980552+00:00,1029,18,13
2025-02-07T18:19:09.980552+00:00,1015,19,15
2025-02-07T18:19:09.980552+00:00,1034,25,13
2025-02-07T18:19:09.980552+00:00,1050,71,39
2025-02-07T18:19:09.980552+00:00,1033,4,2
2025-02-07T18:19:09.980552+00:00,1041,41,23
2025-02-07T18:19:09.980552+00:00,1025,120,57
2025-02-07T18:19:09.980552+00:00,1032,35,14
2025-02-07T18:19:09.980552+00:00,1011,16,11
2025-02-07T18:19:09.980552+00:00,1049,12,4
2025-02-07T18:19:09.980552+00:00,1042,45,19
2025-02-07T18:19:09.980552+00:00,1036,12,6
2025-02-07T18:19:09.980552+00:00,1018,90,47
2025-02-07T18:19:09.980552+00:00,1030,74,39
2025-02-07T18:19:09.980552+00:00,1048,38,22
2025-02-07T18:19:09.980552+00:00,1052,6,3
2025-02-07T18:19:09.980552+00:00,1026,15,6
2025-02-07T18:19:09.980552+00:00,1045,31,18
2025-02-07T18:19:09.980552+00:00,1037,45,19
2025-02-07T18:19:09.980552+00:00,1035,33,18
2025-02-07T18:19:09.980552+00:00,1027,69,38
2025-02-07T18:19:09.980552+00:00,1014,64,28
2025-02-07T18:19:09.980552+00:00,1024,30,10
2025-02-07T18:19:09.980552+00:00,1020,39,18
2025-02-08T01:05:26.471424+00:00,1041,41,23
2025-02-08T01:05:26.471424+00:00,1030,74,39
2025-02-08T01:05:26.471424+00:00,1027,69,38
2025-02-08T01:05:26.471424+00:00,1049,12,4
2025-02-08T01:05:26.471424+00:00,1037,45,19
2025-02-08T01:05:26.471424+00:00,1015,19,15
2025-02-08T01:05:26.471424+00:00,1038,19,10
2025-02-08T01:05:26.471424+00:00,1026,15,6
2025-02-08T01:05:26.471424+00:00,1048,38,22
2025-02-08T01:05:26.471424+00:00,1022,11,5
2025-02-08T01:05:26.471424+00:00,1018,90,47
2025-02-08T01:05:26.471424+00:00,1050,71,39
2025-02-08T01:05:26.471424+00:00,1016,28,12
2025-02-08T01:05:26.471424+00:00,1034,25,13
2025-02-08T01:05:26.471424+00:00,1014,64,28
2025-02-08T01:05:26.471424+00:00,1035,33,18
2025-02-08T01:05:26.471424+00:00,1025,120,57
2025-02-08T01:05:26.471424+00:00,1032,35,14
2025-02-08T01:05:26.471424+00:00,1040,20,11
2025-02-08T01:05:26.471424+00:00,1043,27,11
2025-02-08T01:05:26.471424+00:00,1031,72,40
2025-02-08T01:05:26.471424+00:00,1033,4,2
2025-02-08T01:05:26.471424+00:00,1036,12,6
2025-02-08T01:05:26.471424+00:00,1011,16,11
2025-02-08T01:05:26.471424+00:00,1042,45,19
2025-02-08T01:05:26.471424+00:00,1020,39,18
2025-02-08T01:05:26.471424+00:00,1045,31,18
2025-02-08T01:05:26.471424+00:00,1039,37,21
2025-02-08T01:05:26.471424+00:00,1029,18,13
2025-02-08T01:05:26.471424+00:00,1052,6,3
2025-02-08T01:05:26.471424+00:00,1024,30,10
2025-02-08T06:18:05.551638+00:00,1048,38,22
2025-02-08T06:18:05.551638+00:00,1030,74,39
2025-02-08T06:18:05.551638+00:00,1011,16,11
2025-02-08T06:18:05.551638+00:00,1032,35,14
2025-02-08T06:18:05.551638+00:00,1050,71,39
2025-02-08T06:18:05.551638+00:00,1049,12,4
2025-02-08T06:18:05.551638+00:00,1016,28,12
2025-02-08T06:18:05.551638+00:00,1020,39,18
2025-02-08T06:18:05.551638+00:00,1026,15,6
2025-02-08T06:18:05.551638+00:00,1040,20,11
2025-02-08T06:18:05.551638+00:00,1042,45,19
2025-02-08T06:18:05.551638+00:00,1036,12,6
2025-02-08T06:18:05.551638+00:00,1031,72,40
2025-02-08T06:18:05.551638+00:00,1035,33,18
2025-02-08T06:18:05.551638+00:00,1025,120,57
2025-02-08T06:18:05.551638+00:00,1045,31,18
2025-02-08T06:18:05.551638+00:00,1029,18,13
2025-02-08T06:18:05.551638+00:00,1033,4,2
2025-02-08T06:18:05.551638+00:00,1014,64,28
2025-02-08T06:18:05.551638+00:00,1027,69,38
2025-02-08T06:18:05.551638+00:00,1039,37,21
2025-02-08T06:18:05.551638+00:00,1038,19,10
2025-02-08T06:18:05.551638+00:00,1018,90,47
2025-02-08T06:18:05.551638+00:00,1041,41,23
2025-02-08T06:18:05.551638+00:00,1043,27,11
2025-02-08T06:18:05.551638+00:00,1052,6,3
2025-02-08T06:18:05.551638+00:00,1034,25,13
2025-02-08T06:18:05.551638+00:00,1037,45,19
2025-02-08T06:18:05.551638+00:00,1022,11,5
2025-02-08T06:18:05.551638+00:00,1015,19,15
2025-02-08T06:18:05.551638+00:00,1024,30,10
2025-02-08T12:25:09.913040+00:00,1029,18,13
2025-02-08T12:25:09.913040+00:00,1040,20,11
2025-02-08T12:25:09.913040+00:00,1018,90,47
2025-02-08T12:25:09.913040+00:00,1026,15,6
2025-02-08T12:25:09.913040+00:00,1041,41,23
2025-02-08T12:25:09.913040+00:00,1011,16,11
2025-02-08T12:25:09.913040+00:00,1022,11,5
2025-02-08T12:25:09.913040+00:00,1014,64,28
2025-02-08T12:25:09.913040+00:00,1038,19,10
2025-02-08T12:25:09.913040+00:00,1032,35,14
2025-02-08T12:25:09.913040+00:00,1050,71,39
2025-02-08T12:25:09.913040+00:00,1037,45,19
2025-02-08T12:25:09.913040+00:00,1039,37,21
2025-02-08T12:25:09.913040+00:00,1027,69,38
2025-02-08T12:25:09.913040+00:00,1045,31,18
2025-02-08T12:25:09.913040+00:00,1043,27,11
2025-02-08T12:25:09.913040+00:00,1030,74,39
2025-02-08T12:25:09.913040+00:00,1042,45,19
2025-02-08T12:25:09.913040+00:00,1020,39,18
2025-02-08T12:25:09.913040+00:00,1033,4,2
2025-02-08T12:25:09.913040+00:00,1016,28,12
2025-02-08T12:25:09.913040+00:00,1034,25,13
2025-02-08T12:25:09.913040+00:00,1031,72,40
2025-02-08T12:25:09.913040+00:00,1025,120,57
2025-02-08T12:25:09.913040+00:00,1015,19,15
2025-02-08T12:25:09.913040+00:00,1036,12,6
2025-02-08T12:25:09.913040+00:00,1052,6,3
2025-02-08T12:25:09.913040+00:00,1049,12,4
2025-02-08T12:25:09.913040+00:00,1035,33,18
2025-02-08T12:25:09.913040+00:00,1024,30,10
2025-02-08T12:25:09.913040+00:00,1048,38,22
2025-02-09T01:10:58.694333+00:00,1040,20,11
2025-02-09T01:10:58.694333+00:00,1041,41,23
2025-02-09T01:10:58.694333+00:00,1050,71,39
2025-02-09T01:10:58.694333+00:00,1032,35,14
2025-02-09T01:10:58.694333+00:00,1026,15,6
2025-02-09T01:10:58.694333+00:00,1022,11,5
2025-02-09T01:10:58.694333+00:00,1030,74,39
2025-02-09T01:10:58.694333+00:00,1039,37,21
2025-02-09T01:10:58.694333+00:00,1036,12,6
2025-02-09T01:10:58.694333+00:00,1035,33,18
2025-02-09T01:10:58.694333+00:00,1038,19,10
2025-02-09T01:10:58.694333+00:00,1015,19,15
2025-02-09T01:10:58.694333+00:00,1048,38,22
2025-02-09T01:10:58.694333+00:00,1042,45,19
2025-02-09T01:10:58.694333+00:00,1020,39,18
2025-02-09T01:10:58.694333+00:00,1033,4,2
2025-02-09T01:10:58.694333+00:00,1027,69,38
2025-02-09T01:10:58.694333+00:00,1037,45,19
2025-02-09T01:10:58.694333+00:00,1011,16,11
2025-02-09T01:10:58.694333+00:00,1014,64,28
2025-02-09T01:10:58.694333+00:00,1016,28,12
2025-02-09T01:10:58.694333+00:00,1043,27,11
2025-02-09T01:10:58.694333+00:00,1018,90,47
2025-02-09T01:10:58.694333+00:00,1024,30,10
2025-02-09T01:10:58.694333+00:00,1045,31,18
2025-02-09T01:10:58.694333+00:00,1029,18,13
2025-02-09T01:10:58.694333+00:00,1052,6,3
2025-02-09T01:10:58.694333+00:00,1031,72,40
2025-02-09T01:10:58.694333+00:00,1034,25,13
2025-02-09T01:10:58.694333+00:00,1049,12,4
2025-02-09T01:10:58.694333+00:00,1025,120,57
2025-02-09T06:18:40.659106+00:00,1020,39,18
2025-02-09T06:18:40.659106+00:00,1033,4,2
2025-02-09T06:18:40.659106+00:00,1011,16,11
2025-02-09T06:18:40.659106+00:00,1045,31,18
2025-02-09T06:18:40.659106+00:00,1037,45,19
2025-02-09T06:18:40.659106+00:00,1030,74,39
2025-02-09T06:18:40.659106+00:00,1014,64,28
2025-02-09T06:18:40.659106+00:00,1052,6,3
2025-02-09T06:18:40.659106+00:00,1041,41,23
2025-02-09T06:18:40.659106+00:00,1026,15,6
2025-02-09T06:18:40.659106+00:00,1015,19,15
2025-02-09T06:18:40.659106+00:00,1018,90,47
2025-02-09T06:18:40.659106+00:00,1024,30,10
2025-02-09T06:18:40.659106+00:00,1035,33,18
2025-02-09T06:18:40.659106+00:00,1048,38,22
2025-02-09T06:18:40.659106+00:00,1032,35,14
2025-02-09T06:18:40.659106+00:00,1050,71,39
2025-02-09T06:18:40.659106+00:00,1043,27,11
2025-02-09T06:18:40.659106+00:00,1039,37,21
2025-02-09T06:18:40.659106+00:00,1049,12,4
2025-02-09T06:18:40.659106+00:00,1025,120,57
2025-02-09T06:18:40.659106+00:00,1031,72,40
2025-02-09T06:18:40.659106+00:00,1034,25,13
2025-02-09T06:18:40.659106+00:00,1038,19,10
2025-02-09T06:18:40.659106+00:00,1040,20,11
2025-02-09T06:18:40.659106+00:00,1027,69,38
2025-02-09T06:18:40.659106+00:00,1036,12,6
2025-02-09T06:18:40.659106+00:00,1016,28,12
2025-02-09T06:18:40.659106+00:00,1022,11,5
2025-02-09T06:18:40.659106+00:00,1029,18,13
2025-02-09T06:18:40.659106+00:00,1042,45,19
2025-02-09T12:24:52.952534+00:00,1050,71,39
2025-02-09T12:24:52.952534+00:00,1041,41,23
2025-02-09T12:24:52.952534+00:00,1016,28,12
2025-02-09T12:24:52.952534+00:00,1015,19,15
2025-02-09T12:24:52.952534+00:00,1039,37,21
2025-02-09T12:24:52.952534+00:00,1034,25,13
2025-02-09T12:24:52.952534+00:00,1031,72,40
2025-02-09T12:24:52.952534+00:00,1043,27,11
2025-02-09T12:24:52.952534+00:00,1026,15,6
2025-02-09T12:24:52.952534+00:00,1038,19,10
2025-02-09T12:24:52.952534+00:00,1042,45,19
2025-02-09T12:24:52.952534+00:00,1030,74,39
2025-02-09T12:24:52.952534+00:00,1029,18,13
2025-02-09T12:24:52.952534+00:00,1025,120,57
2025-02-09T12:24:52.952534+00:00,1032,35,14
2025-02-09T12:24:52.952534+00:00,1014,64,28
2025-02-09T12:24:52.952534+00:00,1022,11,5
2025-02-09T12:24:52.952534+00:00,1036,12,6
2025-02-09T12:24:52.952534+00:00,1033,4,2
2025-02-09T12:24:52.952534+00:00,1020,39,18
2025-02-09T12:24:52.952534+00:00,1037,45,19
2025-02-09T12:24:52.952534+00:00,1011,16,11
2025-02-09T12:24:52.952534+00:00,1024,30,10
2025-02-09T12:24:52.952534+00:00,1052,6,3
2025-02-09T12:24:52.952534+00:00,1045,31,18
2025-02-09T12:24:52.952534+00:00,1049,12,4
2025-02-09T12:24:52.952534+00:00,1040,20,11
2025-02-09T12:24:52.952534+00:00,1048,38,22
2025-02-09T12:24:52.952534+00:00,1027,69,38
2025-02-09T12:24:52.952534+00:00,1035,33,18
2025-02-09T12:24:52.952534+00:00,1018,90,47
2025-02-09T18:17:34.722622+00:00,1038,19,10
2025-02-09T18:17:34.722622+00:00,1042,45,19
2025-02-09T18:17:34.722622+00:00,1040,20,11
2025-02-09T18:17:34.722622+00:00,1043,27,11
2025-02-09T18:17:34.722622+00:00,1016,28,12
2025-02-09T18:17:34.722622+00:00,1029,18,13
2025-02-09T18:17:34.722622+00:00,1032,35,14
2025-02-09T18:17:34.722622+00:00,1024,30,10
2025-02-09T18:17:34.722622+00:00,1026,15,6
2025-02-09T18:17:34.722622+00:00,1020,39,18
2025-02-09T18:17:34.722622+00:00,1027,69,38
2025-02-09T18:17:34.722622+00:00,1036,12,6
2025-02-09T18:17:34.722622+00:00,1033,4,2
2025-02-09T18:17:34.722622+00:00,1022,11,5
2025-02-09T18:17:34.722622+00:00,1049,12,4
2025-02-09T18:17:34.722622+00:00,1030,74,39
2025-02-09T18:17:34.722622+00:00,1014,64,28
2025-02-09T18:17:34.722622+00:00,1052,6,3
2025-02-09T18:17:34.722622+00:00,1034,25,13
2025-02-09T18:17:34.722622+00:00,1045,31,18
2025-02-09T18:17:34.722622+00:00,1039,37,21
2025-02-09T18:17:34.722622+00:00,1031,72,40
2025-02-09T18:17:34.722622+00:00,1025,120,57
2025-02-09T18:17:34.722622+00:00,1037,45,19
2025-02-09T18:17:34.722622+00:00,1041,41,23
2025-02-09T18:17:34.722622+00:00,1011,16,11
2025-02-09T18:17:34.722622+00:00,1050,71,39
2025-02-09T18:17:34.722622+00:00,1018,90,47
2025-02-09T18:17:34.722622+00:00,1035,33,18
2025-02-09T18:17:34.722622+00:00,1048,38,22
2025-02-09T18:17:34.722622+00:00,1015,19,15
2025-02-10T01:08:39.691732+00:00,1026,15,6
2025-02-10T01:08:39.691732+00:00,1038,19,10
2025-02-10T01:08:39.691732+00:00,1018,90,47
2025-02-10T01:08:39.691732+00:00,1052,6,3
2025-02-10T01:08:39.691732+00:00,1020,39,18
2025-02-10T01:08:39.691732+00:00,1025,120,57
2025-02-10T01:08:39.691732+00:00,1036,12,6
2025-02-10T01:08:39.691732+00:00,1022,11,5
2025-02-10T01:08:39.691732+00:00,1034,25,13
2025-02-10T01:08:39.691732+00:00,1029,18,13
2025-02-10T01:08:39.691732+00:00,1035,33,18
2025-02-10T01:08:39.691732+00:00,1049,12,4
2025-02-10T01:08:39.691732+00:00,1037,45,19
2025-02-10T01:08:39.691732+00:00,1039,37,21
2025-02-10T01:08:39.691732+00:00,1048,38,22
2025-02-10T01:08:39.691732+00:00,1045,31,18
2025-02-10T01:08:39.691732+00:00,1027,69,38
2025-02-10T01:08:39.691732+00:00,1041,41,23
2025-02-10T01:08:39.691732+00:00,1014,64,28
2025-02-10T01:08:39.691732+00:00,1032,35,14
2025-02-10T01:08:39.691732+00:00,1043,27,11
2025-02-10T01:08:39.691732+00:00,1016,28,12
2025-02-10T01:08:39.691732+00:00,1015,19,15
2025-02-10T01:08:39.691732+00:00,1050,71,39
2025-02-10T01:08:39.691732+00:00,1033,4,2
2025-02-10T01:08:39.691732+00:00,1024,30,10
2025-02-10T01:08:39.691732+00:00,1031,72,40
2025-02-10T01:08:39.691732+00:00,1040,20,11
2025-02-10T01:08:39.691732+00:00,1042,45,19
2025-02-10T01:08:39.691732+00:00,1030,74,39
2025-02-10T01:08:39.691732+00:00,1011,16,11
2025-02-10T06:21:00.131770+00:00,1038,19,10
2025-02-10T06:21:00.131770+00:00,1035,33,18
2025-02-10T06:21:00.131770+00:00,1022,11,5
2025-02-10T06:21:00.131770+00:00,1042,45,19
2025-02-10T06:21:00.131770+00:00,1024,30,10
2025-02-10T06:21:00.131770+00:00,1031,72,40
2025-02-10T06:21:00.131770+00:00,1025,120,57
2025-02-10T06:21:00.131770+00:00,1018,90,47
2025-02-10T06:21:00.131770+00:00,1039,37,21
2025-02-10T06:21:00.131770+00:00,1029,18,13
2025-02-10T06:21:00.131770+00:00,1045,31,18
2025-02-10T06:21:00.131770+00:00,1015,19,15
2025-02-10T06:21:00.131770+00:00,1049,12,4
2025-02-10T06:21:00.131770+00:00,1016,28,12
2025-02-10T06:21:00.131770+00:00,1030,74,39
2025-02-10T06:21:00.131770+00:00,1020,39,18
2025-02-10T06:21:00.131770+00:00,1052,6,3
2025-02-10T06:21:00.131770+00:00,1026,15,6
2025-02-10T06:21:00.131770+00:00,1043,27,11
2025-02-10T06:21:00.131770+00:00,1011,16,11
2025-02-10T06:21:00.131770+00:00,1033,4,2
2025-02-10T06:21:00.131770+00:00,1014,64,28
2025-02-10T06:21:00.131770+00:00,1048,38,22
2025-02-10T06:21:00.131770+00:00,1032,35,14
2025-02-10T06:21:00.131770+00:00,1037,45,19
2025-02-10T06:21:00.131770+00:00,1034,25,13
2025-02-10T06:21:00.131770+00:00,1027,69,38
2025-02-10T06:21:00.131770+00:00,1036,12,6
2025-02-10T06:21:00.131770+00:00,1050,71,39
2025-02-10T06:21:00.131770+00:00,1041,41,23
2025-02-10T06:21:00.131770+00:00,1040,20,11
2025-02-10T12:28:53.925895+00:00,1030,74,39
2025-02-10T12:28:53.925895+00:00,1039,37,21
2025-02-10T12:28:53.925895+00:00,1037,45,19
2025-02-10T12:28:53.925895+00:00,1035,33,18
2025-02-10T12:28:53.925895+00:00,1031,72,40
2025-02-10T12:28:53.925895+00:00,1038,19,10
2025-02-10T12:28:53.925895+00:00,1026,15,6
2025-02-10T12:28:53.925895+00:00,1045,31,18
2025-02-10T12:28:53.925895+00:00,1048,38,22
2025-02-10T12:28:53.925895+00:00,1024,30,10
2025-02-10T12:28:53.925895+00:00,1034,25,13
2025-02-10T12:28:53.925895+00:00,1050,71,39
2025-02-10T12:28:53.925895+00:00,1043,27,11
2025-02-10T12:28:53.925895+00:00,1040,20,11
2025-02-10T12:28:53.925895+00:00,1016,28,12
2025-02-10T12:28:53.925895+00:00,1022,11,5
2025-02-10T12:28:53.925895+00:00,1020,39,18
2025-02-10T12:28:53.925895+00:00,1018,90,47
2025-02-10T12:28:53.925895+00:00,1041,41,23
2025-02-10T12:28:53.925895+00:00,1027,69,38
2025-02-10T12:28:53.925895+00:00,1011,16,11
2025-02-10T12:28:53.925895+00:00,1032,35,14
2025-02-10T12:28:53.925895+00:00,1052,6,3
2025-02-10T12:28:53.925895+00:00,1015,19,15
2025-02-10T12:28:53.925895+00:00,1049,12,4
2025-02-10T12:28:53.925895+00:00,1029,18,13
2025-02-10T12:28:53.925895+00:00,1033,4,2
2025-02-10T12:28:53.925895+00:00,1014,64,28
2025-02-10T12:28:53.925895+00:00,1025,120,57
2025-02-10T12:28:53.925895+00:00,1042,45,19
2025-02-10T12:28:53.925895+00:00,1036,12,6
2025-02-10T18:19:44.277066+00:00,1032,35,14
2025-02-10T18:19:44.277066+00:00,1026,15,6
2025-02-10T18:19:44.277066+00:00,1033,4,2
2025-02-10T18:19:44.277066+00:00,1049,12,4
2025-02-10T18:19:44.277066+00:00,1014,64,28
2025-02-10T18:19:44.277066+00:00,1052,6,3
2025-02-10T18:19:44.277066+00:00,1042,45,19
2025-02-10T18:19:44.277066+00:00,1029,18,13
2025-02-10T18:19:44.277066+00:00,1015,20,16
2025-02-10T18:19:44.277066+00:00,1041,42,24
2025-02-10T18:19:44.277066+00:00,1036,13,7
2025-02-10T18:19:44.277066+00:00,1037,46,20
2025-02-10T18:19:44.277066+00:00,1011,16,11
2025-02-10T18:19:44.277066+00:00,1020,40,19
2025-02-10T18:19:44.277066+00:00,1022,11,5
2025-02-10T18:19:44.277066+00:00,1038,19,10
2025-02-10T18:19:44.277066+00:00,1048,38,22
2025-02-10T18:19:44.277066+00:00,1027,70,39
2025-02-10T18:19:44.277066+00:00,1024,30,10
2025-02-10T18:19:44.277066+00:00,1043,27,11
2025-02-10T18:19:44.277066+00:00,1035,33,18
2025-02-10T18:19:44.277066+00:00,1030,75,40
2025-02-10T18:19:44.277066+00:00,1025,121,58
2025-02-10T18:19:44.277066+00:00,1031,73,41
2025-02-10T18:19:44.277066+00:00,1045,32,19
2025-02-10T18:19:44.277066+00:00,1039,37,21
2025-02-10T18:19:44.277066+00:00,1040,20,11
2025-02-10T18:19:44.277066+00:00,1050,71,39
2025-02-10T18:19:44.277066+00:00,1016,28,12
2025-02-10T18:19:44.277066+00:00,1034,25,13
2025-02-10T18:19:44.277066+00:00,1018,90,47
2025-02-11T01:07:06.711729+00:00,1040,20,11
2025-02-11T01:07:06.711729+00:00,1031,73,41
2025-02-11T01:07:06.711729+00:00,1049,12,4
2025-02-11T01:07:06.711729+00:00,1039,37,21
2025-02-11T01:07:06.711729+00:00,1015,20,16
2025-02-11T01:07:06.711729+00:00,1038,19,10
2025-02-11T01:07:06.711729+00:00,1022,11,5
2025-02-11T01:07:06.711729+00:00,1045,32,19
2025-02-11T01:07:06.711729+00:00,1014,64,28
2025-02-11T01:07:06.711729+00:00,1018,90,47
2025-02-11T01:07:06.711729+00:00,1024,30,10
2025-02-11T01:07:06.711729+00:00,1041,42,24
2025-02-11T01:07:06.711729+00:00,1025,121,58
2025-02-11T01:07:06.711729+00:00,1033,4,2
2025-02-11T01:07:06.711729+00:00,1020,40,19
2025-02-11T01:07:06.711729+00:00,1027,70,39
2025-02-11T01:07:06.711729+00:00,1035,33,18
2025-02-11T01:07:06.711729+00:00,1048,38,22
2025-02-11T01:07:06.711729+00:00,1016,28,12
2025-02-11T01:07:06.711729+00:00,1026,15,6
2025-02-11T01:07:06.711729+00:00,1011,16,11
2025-02-11T01:07:06.711729+00:00,1052,6,3
2025-02-11T01:07:06.711729+00:00,1050,71,39
2025-02-11T01:07:06.711729+00:00,1043,27,11
2025-02-11T01:07:06.711729+00:00,1036,13,7
2025-02-11T01:07:06.711729+00:00,1037,46,20
2025-02-11T01:07:06.711729+00:00,1030,75,40
2025-02-11T01:07:06.711729+00:00,1042,45,19
2025-02-11T01:07:06.711729+00:00,1032,35,14
2025-02-11T01:07:06.711729+00:00,1034,25,13
2025-02-11T01:07:06.711729+00:00,1029,18,13
2025-02-11T06:20:05.191064+00:00,1042,45,19
2025-02-11T06:20:05.191064+00:00,1036,13,7
2025-02-11T06:20:05.191064+00:00,1041,42,24
2025-02-11T06:20:05.191064+00:00,1049,12,4
2025-02-11T06:20:05.191064+00:00,1038,19,10
2025-02-11T06:20:05.191064+00:00,1016,28,12
2025-02-11T06:20:05.191064+00:00,1052,6,3
2025-02-11T06:20:05.191064+00:00,1035,33,18
2025-02-11T06:20:05.191064+00:00,1039,37,21
2025-02-11T06:20:05.191064+00:00,1043,27,11
2025-02-11T06:20:05.191064+00:00,1015,20,16
2025-02-11T06:20:05.191064+00:00,1029,18,13
2025-02-11T06:20:05.191064+00:00,1033,4,2
2025-02-11T06:20:05.191064+00:00,1024,30,10
2025-02-11T06:20:05.191064+00:00,1025,121,58
